x1,x2,class_label
3.324349789381893,3.9440376814433185,1.0
2.977652661183448,6.119400079616353,1.0
3.8129989712164805,5.893242612996895,1.0
4.142164377788838,4.72472809821377,1.0
1.9656994505943386,-1.5445916336449974,-1.0
3.713656722617227,5.123749702481427,1.0
5.248201561402457,-1.8106747727187988,-1.0
4.563540721848955,-1.7107642487580783,-1.0
3.885415834080113,4.620190532011995,1.0
3.2096485225832385,7.126494311390462,1.0
3.533653908578834,-4.1847367810631315,-1.0
4.026572246709983,6.668757878318372,1.0
4.251339493536193,2.727859410855168,1.0
1.5214432570253282,-1.1417500984316462,-1.0
2.9361426002294024,5.944904341616305,1.0
4.074201499132867,-2.8314423544098815,-1.0
4.36807476705044,7.24164891366642,1.0
6.431032289512095,0.08822904629899098,-1.0
2.8042034239571816,8.164597880026133,1.0
4.038040592248954,-1.8263107354672004,-1.0
1.8508889120420597,9.290025593489805,1.0
1.7657739221120585,-4.900978475582135,-1.0
3.912333251504842,4.199167482473255,1.0
2.319273586695579,5.205110545188236,1.0
3.515892998130537,5.89777073615305,1.0
2.6144371867944214,5.7635209950482125,1.0
4.306195223495713,-2.727928456813656,-1.0
2.5806836913959734,6.838952598861417,1.0
1.9129606456060033,-4.499519045846782,-1.0
4.509966257351193,-0.10452655690863977,-1.0
3.8847059462835403,5.958944442699065,1.0
2.2713376000651833,6.224385398797075,1.0
2.7271060995616674,-2.8180145704859716,-1.0
3.816810577240457,6.653337874967022,1.0
4.716733040220706,0.17570459116715975,-1.0
2.665827731565679,7.790149606980477,1.0
4.640300316597113,-2.5969386207397145,-1.0
1.5449514426299225,-3.1517536590230337,-1.0
2.6149904645343343,-4.521944517219344,-1.0
3.0669368653548257,7.247269465664803,1.0
3.1914001419931055,4.865411313921594,1.0
1.86815954291583,4.606167830039299,1.0
4.91672743672682,6.262512820401954,1.0
2.515804329801577,7.0954014560514755,1.0
3.4280454618045884,-4.775316265758672,-1.0
4.1239701273631795,5.183790369716919,1.0
2.7873695361358783,6.3728271009426685,1.0
2.5973379339455724,5.461109403171198,1.0
3.2483582425457755,6.449426414325689,1.0
3.3942241427031883,6.944905812068153,1.0
2.8338177530430473,4.1621129780270945,1.0
2.1292554693380876,5.991653174438765,1.0
3.7362351837386942,6.772991063268549,1.0
3.697883891393078,7.078040312162226,1.0
3.103496939830951,6.740095701672359,1.0
2.3303732759798077,6.551369654781157,1.0
-1.561607091777299,-0.36426661071116784,-1.0
3.290157355025963,6.824717298937382,1.0
3.409786197293745,-3.4612701314583663,-1.0
2.178622726959707,-3.0020730134885945,-1.0
3.7658923748627537,5.6466535643180835,1.0
2.6543586313601546,4.959525125434354,1.0
4.249210192152412,1.115931050653629,-1.0
4.396797077809909,6.485115124761479,1.0
2.4279810740013885,5.985188909378425,1.0
2.1253164480704685,5.643213695231886,1.0
2.820463467796864,5.64218313074633,1.0
3.1158426646996777,6.487883275156392,1.0
5.9330410621406156,-4.515038411789211,-1.0
2.644268939425932,4.028772627436559,1.0
3.1852597098176303,5.791866209494059,1.0
3.017627353105513,8.151082889430565,1.0
3.7811198509905415,7.965354317103849,1.0
1.7004462856349862,2.294568891417249,1.0
1.1111946877792087,7.284300484099227,1.0
3.07633362315387,7.797205384819497,1.0
4.933336048274678,-1.8478237537057418,-1.0
2.9725984231658242,4.044728801154211,1.0
3.3188755163081893,5.103166331042533,1.0
2.888763864021673,7.4859416580464595,1.0
3.252410371409864,5.9229718427025535,1.0
2.4657531357458495,6.017631275646458,1.0
2.130437389845036,6.560302725650328,1.0
2.605416677874417,7.1987837537702575,1.0
2.371629328991599,-1.3898371643523613,-1.0
3.4505306044639803,6.245254237733372,1.0
2.410866563528307,3.766829482619572,1.0
5.995099225581453,-0.9720304378624323,-1.0
1.2821622311684044,8.448317144656894,1.0
3.1423513930711415,-3.0388286531533506,-1.0
2.2557193843302143,1.1669006733924876,-1.0
2.504320652686637,-0.12803109686972447,-1.0
3.783396864981335,3.2453689782017308,1.0
3.0648533771084785,4.494476961388922,1.0
2.5474140612948206,5.885164239340251,1.0
4.846350252905288,-1.500055107857405,-1.0
2.7770785119865913,-1.4797534303132935,-1.0
2.4031780385726083,7.351386376837878,1.0
3.412318972706438,5.834188026316753,1.0
1.4855086841105491,4.431936091256611,1.0
3.098530604968555,5.232180099926531,1.0
2.979911436480585,6.385065275261214,1.0
1.6092051121050728,-4.321781641114958,-1.0
3.804371339173941,6.113435783836656,1.0
2.6602997484388773,5.244155728319893,1.0
-0.4800748264527006,-3.418569745958626,-1.0
3.3695513878616166,3.1235436183534624,1.0
3.2739811272713224,6.219937068023494,1.0
2.2872747014511967,3.2566126123368364,1.0
2.9182348756546936,-1.3653468681632517,-1.0
3.3887928346602005,5.968703462846849,1.0
2.1669946912813765,7.17897719037223,1.0
1.550608228877881,-2.1411991961320567,-1.0
3.3695853198519887,6.925679209852121,1.0
3.678747428657185,-0.8682246211122491,-1.0
2.41790529931361,5.609371853663522,1.0
0.5652483166654534,-1.6961166652858723,-1.0
2.4843842376982503,-3.698363235675373,-1.0
2.0640588194182676,-2.5081175680324472,-1.0
2.5277455421059125,4.137025792299384,1.0
0.7657191338103893,-0.5790558811231521,-1.0
2.411965597200858,7.024157603181303,1.0
3.8608427414944404,4.368154657623994,1.0
2.759828865895283,6.347957545359137,1.0
3.562683523710011,-0.9669349754175227,-1.0
2.215754611136243,5.086031312113531,1.0
3.9768084704553943,7.701174201110419,1.0
3.4191083836070706,5.779497465815916,1.0
3.4091864634154043,7.44417586104319,1.0
2.133209837639022,-0.8477148050242944,-1.0
2.8836954091704063,5.062435940161146,1.0
1.9376478824561525,-1.720885994719111,-1.0
2.8878321509639884,6.823684167182743,1.0
4.045202235914396,-2.21250123052183,-1.0
2.328598949128316,3.7204823909938023,1.0
1.6493164964381635,-4.149017402652407,-1.0
3.0704297778015572,5.272005541794208,1.0
2.8777858859425423,6.184294722513308,1.0
4.070731150248311,7.1194655486892735,1.0
3.8204245444217,-4.6603691370593765,-1.0
3.8361553933618837,5.171315902442965,1.0
1.9797302470200353,-2.43524559296675,-1.0
3.422687501011504,4.859354570352596,1.0
1.792090419768957,5.076044619635525,1.0
3.448913159785848,5.062628098974906,1.0
1.2135768787926207,-2.319549550734024,-1.0
2.8898420145363577,4.744044976512098,1.0
2.1497608283696987,-2.8873267678798475,-1.0
3.7063508185365825,5.14702674062284,1.0
2.910618479069727,4.719080596038578,1.0
1.958253030924392,6.9146898125560075,1.0
3.978064101203068,7.067128526774978,1.0
3.1572121254933982,7.106018159109604,1.0
2.605697246614009,8.008972344696668,1.0
2.3302386215206177,5.065970335110122,1.0
2.8095002376466196,6.69351893677438,1.0
2.9882038561178472,8.618468382104027,1.0
3.9143567598295386,-1.7993028115028984,-1.0
2.7198538819792026,6.339719109930584,1.0
1.8823967430848165,5.471385013207242,1.0
3.135903513238498,7.403146854914622,1.0
2.958819908829938,3.5191097137181857,1.0
2.554617906462601,4.535068313143625,1.0
3.2353118124153335,7.989532802931005,1.0
3.0294527628626704,5.976538763007204,1.0
3.2049665361188744,4.306773407662607,1.0
3.4495860136318006,4.488910549780172,1.0
3.702047591198761,4.434428546132338,1.0
4.181463972054948,-2.0862117296936145,-1.0
2.6913263505448035,5.000590353711075,1.0
3.8067472626662417,-2.989011654635472,-1.0
2.3734072332936695,-3.2598728470223035,-1.0
4.22839727254457,-0.9854510923691191,-1.0
2.4619932058018255,6.2732183961299715,1.0
2.8633908862534367,4.849850834867766,1.0
2.0003976047192102,6.858154758443637,1.0
2.401508158632645,-2.340801995476471,-1.0
3.3056671041888612,2.329156736966122,1.0
0.784125276096161,-3.9441715817755374,-1.0
4.72778346924453,5.90863009152943,1.0
2.9850167858905285,4.991112303767122,1.0
3.0891238669546883,5.0176754508931145,1.0
4.252915265368855,6.1935382097083265,1.0
2.553632719372552,-2.087391687057921,-1.0
2.877679942407799,-1.8617683846237987,-1.0
0.9027217131860219,-0.7061575852109441,-1.0
3.69983395005186,6.274705652328356,1.0
4.08324074850227,-2.6157011897649856,-1.0
3.1577555600077134,5.2220979202673705,1.0
4.252339897197018,-4.298988373223727,-1.0
4.498686203106858,3.9051735679063335,1.0
4.103304173684663,-1.9950647631713239,-1.0
2.9915890102348848,2.230000592903438,1.0
3.0191637775788474,6.357063230388781,1.0
2.900230472825896,5.893540590483522,1.0
2.9845393639366433,5.481357023859195,1.0
2.715353020871946,6.8486526347553776,1.0
2.3934191720365243,6.266804659206214,1.0
2.330885521980293,-2.4314517290519264,-1.0
3.1824729364371103,6.142392353563971,1.0
4.1629995555947925,5.359570708167848,1.0
4.121377100947025,5.330751616872627,1.0
0.9360435202896089,7.727070900100573,1.0
3.355552682571608,5.009465576481435,1.0
3.8682723179085734,5.10159560485553,1.0
1.4907373470886403,4.620936331405693,1.0
3.6847606684697647,6.404378284440591,1.0
3.4695573644435083,8.191291582829805,1.0
2.8641652672161744,8.168453755097758,1.0
7.290042155386219,0.738441926493083,-1.0
1.3915997313658792,-1.555456848581465,-1.0
3.7312214875733236,-2.142730176951166,-1.0
3.971089646764069,4.451632362691333,1.0
4.1702004079189825,-0.5916851825535796,-1.0
2.8517434746899797,6.446400057812316,1.0
3.5793026988823105,4.935409464544485,1.0
3.9269941932081487,-2.891488507391358,-1.0
2.977994720130107,3.8609977557942843,1.0
3.0243211530824934,7.895325364444538,1.0
2.9808895063325505,5.484982951202285,1.0
2.8109539448943286,5.549759916985422,1.0
3.822460497864286,6.731416931462006,1.0
2.4895328754149046,5.096754608393238,1.0
2.90826512560082,-1.7531684017822255,-1.0
1.0973883036665224,-1.7499297289320546,-1.0
2.66299874995287,5.774058702072658,1.0
2.3342027474882063,-3.362720239483825,-1.0
2.298834437364367,5.1988040223651755,1.0
2.4119175855424304,7.953417578058083,1.0
4.431813612957019,4.872347337155373,1.0
2.9550233085343174,7.4209218268530295,1.0
2.3111576376128657,-2.5833208105072023,-1.0
4.1198648302251355,7.736437223223683,1.0
3.7521419097771984,7.5784466981421525,1.0
2.6160189594359426,5.564883243369678,1.0
3.5117449581373172,5.059594589704333,1.0
2.3503051313232453,6.002276739671408,1.0
3.669957909811806,8.621481067356964,1.0
3.529040866563265,6.109216466429637,1.0
2.3963235720076157,-0.8096813064974955,-1.0
3.9358510076285054,8.391952390875623,1.0
2.1745022256740083,8.013832920818999,1.0
2.8005666690401423,6.690620405295108,1.0
3.5119904312530794,5.259608581041041,1.0
2.900237917519213,4.569426753823235,1.0
1.0270286959722137,-0.8118446965637229,-1.0
3.5252973658048306,5.948154038991952,1.0
2.260965999738059,5.8597895049270665,1.0
3.805961796277521,5.9039093828914755,1.0
3.1150377872218464,5.32566155054672,1.0
2.2904833355319196,5.364953360189417,1.0
1.6615822540046548,-0.9529463138716725,-1.0
4.050206823930118,4.74361439135534,1.0
2.8790327788297887,4.885942846964247,1.0
2.636212296617124,3.4855969302007264,1.0
3.911286662486737,4.556651573829378,1.0
4.515923849739177,6.733127404815761,1.0
2.6532732683202678,7.494254106120141,1.0
2.463177166963557,6.054874013162554,1.0
2.2682404652798094,-4.347022862687542,-1.0
2.4862930514388615,7.632010400467878,1.0
3.1097927504332183,6.591273267502199,1.0
3.5586138870257207,5.487748893806301,1.0
3.4753009721458215,8.00698836497917,1.0
2.0567059184312844,4.8460515978611465,1.0
4.237128759805307,3.389320290990515,1.0
3.8295442628503693,6.270261560550194,1.0
2.0795752751130756,5.411262392080361,1.0
3.0542676619105267,4.2000496771086135,1.0
1.904226853529554,5.12940165905897,1.0
2.8451999848310425,-1.2614943315009453,-1.0
1.542940537360816,-0.8395970909723731,-1.0
1.9358350108802265,6.371637234145487,1.0
3.008220810086265,4.9845735515498015,1.0
3.2451860315062757,4.468581581945559,1.0
4.844273589210174,-1.5413660118799393,-1.0
3.1494990852345723,8.378970191334977,1.0
2.3314240124028505,7.730520260980775,1.0
3.5756441289988063,6.289759011566217,1.0
4.018197040315202,-1.7740476539780394,-1.0
3.215971005207378,5.313550288942061,1.0
3.7815830839559688,5.176463874215011,1.0
3.2649981562192605,5.688934842979561,1.0
4.046884763652552,7.175220462152055,1.0
3.800304886646874,6.795804517550443,1.0
1.3201110567117693,6.081213405910079,1.0
3.9410822804006638,-2.2303143583331377,-1.0
2.8488957676676128,6.969722746850757,1.0
1.5834789793179636,4.515621719443459,1.0
3.2339250954355307,7.088712895418511,1.0
0.8455582394446406,-2.50708544022229,-1.0
3.3988056135265623,5.336311044679391,1.0
2.242941338654735,-0.8386172397749663,-1.0
1.22837874974792,6.771071045274616,1.0
2.6824792902932506,9.547260895959965,1.0
3.805286829133547,-4.005781234704905,-1.0
4.03325484029085,6.900499704880421,1.0
2.4940128015362237,5.244281602627096,1.0
2.563623271550446,5.792693589579783,1.0
2.0945048151898327,4.233464380472548,1.0
2.850994808351507,6.637880166993037,1.0
2.9583198872346563,8.155435483016047,1.0
1.7430311326175105,7.233925790794302,1.0
2.9527849291770565,7.2226101772730855,1.0
3.46848194248268,5.208025570791456,1.0
2.7026187110367874,6.452329787492784,1.0
2.365808842601699,5.855231003531552,1.0
2.708069773072975,5.514127344602357,1.0
3.530048123006929,7.561070608643723,1.0
2.873333623403502,6.454794489536131,1.0
4.788844320817567,-1.0965579530611853,-1.0
3.0234103774959347,7.3876869731918395,1.0
2.3665090808326683,5.395821912298632,1.0
3.2801494450335773,6.105752924975409,1.0
2.5830487271698646,4.689225444586433,1.0
2.3424774892053097,7.305369029018248,1.0
2.456420428879861,7.213019661090545,1.0
3.6936097259118403,6.9834833101822955,1.0
2.5136688223685333,4.836459461331725,1.0
3.172856012262662,6.620708472660869,1.0
4.284964498557504,9.55257332568974,1.0
3.821292335729927,-1.8384206160254184,-1.0
4.279521363597565,7.213873652334077,1.0
3.429984274144491,3.1985351592724935,1.0
3.379598982351693,-3.6593119643096514,-1.0
2.3265558839267406,-1.3098609090475744,-1.0
2.697731663528723,7.41393834901314,1.0
2.642937711334714,-2.68354020875754,-1.0
2.2922468099467004,-1.4388509161977145,-1.0
3.5642834090431887,-3.7409865031556144,-1.0
2.935476892079563,6.095020130608772,1.0
2.9649842899485117,7.423393729050258,1.0
2.7280971370538887,-1.41130306982589,-1.0
2.2515572979129312,7.122409367424202,1.0
2.6644622594771294,-2.678329319229336,-1.0
1.7060307235364975,7.3613431864410375,1.0
3.120794094700866,5.772111275717676,1.0
2.173440402373431,7.222222533304834,1.0
2.7348005522176124,6.970698191039375,1.0
3.8449403632695702,-1.7653643083184491,-1.0
3.315377283858348,3.1966914918066385,1.0
2.783863129231013,8.893287142935781,1.0
3.584825719567478,7.1995686471819695,1.0
3.3785778787431395,5.2147585911842995,1.0
1.6361181915390575,-0.11256398002997448,-1.0
1.998083030651233,6.157338585221244,1.0
2.973026103421917,5.315831996413013,1.0
2.632312352654453,8.268822645816252,1.0
4.290148450403799,5.445030763203829,1.0
4.115942754751407,-2.2730551943441206,-1.0
4.179518858302714,6.398854147575296,1.0
3.4966155369543754,-3.1412088989845324,-1.0
1.6391580305868114,8.899039322341299,1.0
2.0713877163584553,5.835955449407185,1.0
3.4572525904122706,-4.2140181408485144,-1.0
3.230346232523078,6.319905916676337,1.0
3.541496903482032,-1.213639298592164,-1.0
5.4636402576781755,-0.9984731094504242,-1.0
2.7355744527954577,-4.193095635910426,-1.0
2.484005979669944,8.575094629198214,1.0
2.526804900268228,6.094868553842371,1.0
1.8371256353150296,-1.2710855553128417,-1.0
3.868291351124657,-3.3770832495934346,-1.0
2.364953874849917,-3.0319554768146846,-1.0
3.364300546493506,-2.1057531060892116,-1.0
3.389134960925807,4.612125731976265,1.0
2.399515330332501,7.15253517585891,1.0
2.334414466489984,7.41498861606336,1.0
5.366498812663055,-2.5989646617048816,-1.0
2.0318885484266387,8.746295338332983,1.0
3.14866006666385,4.682875461089109,1.0
3.4134349273339675,-1.8664896061351832,-1.0
2.6998638210647394,5.041831855943666,1.0
2.8991249800576,3.5731335959423283,1.0
3.5023513990288784,-2.945017122385954,-1.0
2.3508133023751165,-1.0369613511423366,-1.0
2.8736747195629033,4.358436995191786,1.0
3.7690426693184245,5.606212970585377,1.0
2.9664962859792743,6.278498663219465,1.0
3.0459359356583695,7.010891324371984,1.0
4.973211756437756,-3.660857830092265,-1.0
3.4947094866311144,4.884315377590978,1.0
2.1317265972089183,5.470709923529972,1.0
4.314720767541918,6.891738897797748,1.0
3.3040961892955814,6.275795419303528,1.0
3.11768297742895,4.833690782721649,1.0
2.3789509729156895,-0.035625030579271355,-1.0
2.6698699291617913,-2.159125630366227,-1.0
3.537024971016365,8.211265116982236,1.0
2.96216287697501,-0.5613310093993165,-1.0
5.075066240852788,-1.6837565090312492,-1.0
2.1088008260815956,7.839631650226268,1.0
3.786625323233128,5.69830817593434,1.0
2.603218789838944,7.5501441833304765,1.0
3.0547984963650037,7.848633610735263,1.0
2.334987518398793,-1.9062670643774684,-1.0
2.3851869105749364,5.962282891692891,1.0
1.9277041203618008,7.332899442648855,1.0
1.3629030670036033,-3.1624754996176643,-1.0
3.5803487653167165,7.678467412533898,1.0
2.7121012711442796,4.724202245452072,1.0
3.1955363656289166,4.596978696720102,1.0
4.540537247077021,4.717971376514358,1.0
2.5602735469782294,7.338508537988568,1.0
3.5993513160520902,4.919634724767363,1.0
2.8017663346458055,-1.4808510963234385,-1.0
4.696411909735386,6.270529042026047,1.0
2.8897611024453367,4.863978761577811,1.0
4.085957798020324,6.114898941621454,1.0
3.5945328322354935,8.162714342025183,1.0
3.231490247247154,6.263867876071551,1.0
2.714534389430205,5.387993501408372,1.0
3.062256816109274,3.70403648703486,1.0
3.1327495490216393,5.2121872248390595,1.0
3.8287537846752713,6.388765180073658,1.0
3.6975043230782436,4.774605612671184,1.0
3.4012806144083982,-3.768563459125034,-1.0
3.0817983945124285,5.599992676954858,1.0
4.079577336763447,5.343119286059283,1.0
2.699397124685004,4.767700577824756,1.0
4.092128990692196,6.58918789810713,1.0
2.4169659436873605,6.1905587829680035,1.0
2.1561779191626966,5.275198421334342,1.0
3.851165679808451,7.211332597609333,1.0
2.2164026303991147,4.946979028586057,1.0
1.6237160759908424,-3.7135291817815315,-1.0
1.5286893806767272,-1.932546710593127,-1.0
2.7809839787389974,6.051542463581703,1.0
2.311336898244851,6.755596350581013,1.0
3.519370365771427,-2.753253883418566,-1.0
2.288629372539113,-3.100299900109892,-1.0
3.3134469823802988,6.051788367431818,1.0
1.9840982822774387,5.195568440596487,1.0
3.5127591137694587,3.8961322743747386,1.0
3.4344799721604895,9.372804412801283,1.0
2.2272958781214576,5.466346396642524,1.0
4.340970017997488,-3.4623762042100084,-1.0
3.7161728142798194,8.818786996847408,1.0
3.8453437828546138,9.628393171659505,1.0
1.5707972051262886,5.457922716316027,1.0
3.9461058690832562,-0.8584275132155117,-1.0
2.4899882194545073,6.191674114856192,1.0
2.536436628083792,6.005606490439241,1.0
3.109717232891595,3.959478157123103,1.0
2.52437076737727,6.743913930895713,1.0
3.4188066398642,7.27232863711774,1.0
0.5016967449240739,-1.8638131796856185,-1.0
2.1326634032852994,-1.694978523475951,-1.0
4.528263689376424,-0.35581987395453063,-1.0
4.100192754680043,-0.08711778515584889,-1.0
2.734417554701005,0.17618221002704892,-1.0
2.5187284841650017,5.42458497526206,1.0
2.76764107034323,5.668929118889574,1.0
3.2339780647680807,3.1385062528996466,1.0
3.5214729224126318,7.1788443325050855,1.0
1.8371191458321798,6.977281143670855,1.0
2.999055715708867,-2.1034730429181385,-1.0
2.996100259029524,4.166416476514389,1.0
2.8236164064088607,8.891509046508384,1.0
3.431702065220246,-1.608882599607652,-1.0
2.722611892379175,7.327683169906605,1.0
3.769870258004944,-2.4265485838960204,-1.0
3.9539849781913325,7.928598669157639,1.0
3.838445526212114,-1.155251898323246,-1.0
3.5426134432394445,7.279189528873992,1.0
2.4059248929598676,7.587845238365977,1.0
2.0299793498985057,7.1583589266458265,1.0
2.174823072675447,6.379251087019428,1.0
2.6304149712593223,-2.5782605235105565,-1.0
1.7176814630939645,7.86203784841246,1.0
2.806477249352456,8.592033175717251,1.0
3.3074753190254365,5.504160599653139,1.0
2.8115933388618988,6.1740673863825295,1.0
2.7619626902820724,6.522234268490986,1.0
3.000435355439114,4.185190367293597,1.0
4.477104262687506,-0.5601858001684132,-1.0
3.4978592832734496,3.015222104150863,1.0
3.0609689745443385,5.764767138082349,1.0
1.3563122268639605,4.842687762910044,1.0
3.221776142435817,5.297020206281481,1.0
1.288459285286775,-1.7580120355902544,-1.0
3.714377799850266,5.857077643954945,1.0
2.8730403635765356,6.588921810899745,1.0
2.2745362535835643,-4.17626021856719,-1.0
3.982955250367697,6.709394792159159,1.0
3.074394479927249,5.149545817183439,1.0
1.5638592196313954,6.000404875317669,1.0
3.892142587083682,1.2212258879352365,-1.0
3.006419489354648,-1.3791001983841533,-1.0
3.045738432100344,7.603831376950929,1.0
2.7938179011281488,8.348987896005513,1.0
2.850485025252022,6.694963954437501,1.0
0.9791888073066959,-1.9538782157538208,-1.0
3.157330852349452,-0.9640934323141559,-1.0
2.414037767934005,-2.4429627583804185,-1.0
6.537696953322919,-2.519266617646651,-1.0
3.5956943749478976,8.89094389909635,1.0
1.1082906066307283,-2.6133405028617345,-1.0
3.4746586230850256,5.91028717324027,1.0
2.904360559831737,7.53959037221791,1.0
2.8808415316649683,5.956186490218104,1.0
6.170475109932374,0.8280170673387088,-1.0
2.967881316747643,6.439387877740318,1.0
3.097535207563834,8.346936555917349,1.0
2.7545255988937196,3.41140088571199,1.0
2.6764609732881826,6.744654618040672,1.0
3.11508927229785,6.493889250675049,1.0
2.796655256288054,5.15148238999758,1.0
2.67787429260309,6.894550879850581,1.0
2.1645594480027484,-2.584178882285611,-1.0
2.4453758899186995,7.4895860009894495,1.0
2.411554136985318,5.49580988795946,1.0
1.3760459893254504,-1.7780182020002822,-1.0
2.5422409446324403,6.334896113506114,1.0
-0.27453943086737187,-2.7925026888222417,-1.0
2.7587778913068735,4.306377666935065,1.0
2.2686795349766076,-1.569555194586713,-1.0
2.0500342116750567,-3.3144165476387903,-1.0
3.568883127479557,6.79877415575321,1.0
2.4391237894624065,4.995912478605668,1.0
2.7885663679582025,5.366362287638445,1.0
2.359960473090636,7.853948363514574,1.0
2.9771236333716895,6.165601095838411,1.0
2.161229100967742,5.231956851740565,1.0
3.4704710095857485,-3.0092336137307,-1.0
3.390880365835208,5.819856021162337,1.0
3.561119449725325,6.115409477591923,1.0
2.088900840906998,7.7656872227539635,1.0
3.191422898875789,7.72706048224199,1.0
2.7572869159868025,6.706086621499421,1.0
2.919946522635906,4.482954198738476,1.0
4.567117118380333,5.804585442580361,1.0
2.873249602790531,-3.07596606115278,-1.0
4.096456323383652,6.5965190062579495,1.0
4.129326772163973,6.019464298580159,1.0
2.5227404209414304,-3.1730647154790343,-1.0
5.527013211950463,-3.1487149033146666,-1.0
2.9087152144816435,4.277904219302538,1.0
2.395417762270015,5.519927242419527,1.0
2.869050755489924,-1.847592739062066,-1.0
2.0605848978592127,5.297782615489362,1.0
1.7460889085377511,-1.903520491138324,-1.0
2.212790053235529,6.663187403304786,1.0
3.3431205864712163,5.200233255895039,1.0
4.856950801762351,5.262026858820484,1.0
2.640764366137707,-1.63224215775992,-1.0
2.483125345558664,4.884570954824606,1.0
2.7703579540143335,4.518284364205656,1.0
2.726041929341586,6.898008689135609,1.0
1.973896805655308,2.8449297977606998,1.0
2.7465151090176896,-2.9031881392356587,-1.0
3.4543514878460657,5.242204248240139,1.0
4.668328751259499,-3.9047626685260033,-1.0
4.0451455460101435,-0.6485285015402793,-1.0
1.6769486460611571,5.33743587772094,1.0
3.6011735580364492,-2.8805949056630222,-1.0
4.293857047149073,7.2394027808250385,1.0
3.3532460348368245,-1.1061258294093088,-1.0
3.4371616245850984,3.6680334814933153,1.0
3.3646507896898767,7.88426020833464,1.0
2.6121021429281326,7.529879505246855,1.0
2.9591019640887466,6.952780399067735,1.0
2.3411159905709478,6.062964002898112,1.0
4.154118467075567,4.9485309339973345,1.0
3.2805604700703075,4.640784901977577,1.0
3.0847115622105243,6.22984272672345,1.0
3.149062686081377,7.717906796109891,1.0
3.251246670085134,5.9538147342456105,1.0
